km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,age,selling_price
110000,Diesel,Individual,Manual,Third Owner,14.4,2179.0,120.0,7.0,12,270000
70000,Petrol,Individual,Manual,Second Owner,18.5,1197.0,85.8,5.0,8,275000
100000,Diesel,Individual,Manual,Second Owner,17.0,1405.0,71.0,5.0,11,125000
20000,Petrol,Individual,Manual,First Owner,19.81,1086.0,68.05,5.0,5,360000
15000,Petrol,Individual,Manual,First Owner,18.9,1197.0,81.86,5.0,1,550000
70000,Petrol,Individual,Manual,Second Owner,16.6,1388.0,68.0,5.0,9,200000
20000,Petrol,Individual,Manual,First Owner,18.15,1198.0,82.0,6.0,4,327000
15000,Petrol,Individual,Manual,First Owner,19.81,1086.0,68.05,5.0,4,425000
107000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5.0,3,620000
54000,Diesel,Individual,Manual,Second Owner,18.4,1248.0,75.0,5.0,9,130000
58000,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,5.0,11,120000
110000,Diesel,Individual,Manual,Second Owner,12.05,2179.0,120.0,8.0,9,400000
90000,Diesel,Individual,Manual,Fourth & Above Owner,16.8,1493.0,110.0,5.0,13,185000
43000,Petrol,Individual,Manual,Second Owner,20.3,998.0,68.05,5.0,5,204999
43000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5.0,3,625000
60000,Diesel,Individual,Manual,First Owner,20.77,1248.0,88.8,7.0,7,600000
150000,Petrol,Individual,Manual,First Owner,12.8,1396.0,85.0,5.0,9,150000
46000,Petrol,Individual,Manual,First Owner,18.2,1199.0,84.8,5.0,7,229999
10000,Petrol,Individual,Manual,First Owner,16.8,796.0,34.2,8.0,2,220000
35000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5.0,4,576000
50000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,4,265000
80000,Diesel,Individual,Manual,First Owner,22.32,1582.0,126.32,5.0,9,300000
110000,Diesel,Individual,Manual,First Owner,24.7,1047.0,69.0,5.0,3,420000
14000,Diesel,Individual,Manual,First Owner,20.77,1248.0,88.76,7.0,5,750000
60000,CNG,Individual,Manual,Second Owner,30.46,796.0,47.3,5.0,8,165000
28000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,3,290000
57000,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0,9,160000
50000,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,5.0,3,695000
70000,LPG,Individual,Manual,First Owner,26.2,998.0,58.2,5.0,8,231000
60000,Diesel,Individual,Manual,First Owner,21.43,1364.0,87.2,5.0,5,1050000
70000,Petrol,Individual,Manual,First Owner,18.5,1197.0,82.85,5.0,7,400000
40000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5.0,4,500000
120000,Diesel,Individual,Manual,Second Owner,21.12,1248.0,88.8,5.0,10,150000
140000,Diesel,Individual,Manual,Second Owner,14.02,2179.0,118.3,7.0,4,400000
100000,Diesel,Individual,Manual,Second Owner,17.0,1405.0,70.0,5.0,10,120000
120000,Diesel,Individual,Manual,Second Owner,14.02,2179.0,118.3,7.0,6,480000
120000,Diesel,Individual,Manual,Second Owner,19.09,1405.0,69.01,5.0,7,200000
64000,Diesel,Individual,Manual,Second Owner,17.8,1399.0,67.0,5.0,8,300000
25000,Petrol,Individual,Manual,First Owner,23.1,998.0,67.04,5.0,5,350000
12000,Petrol,Individual,Manual,First Owner,20.0,999.0,72.0,7.0,1,580000
70000,Diesel,Individual,Manual,Second Owner,25.44,936.0,57.6,5.0,8,200000
120000,Diesel,Individual,Manual,First Owner,11.0,2179.0,120.0,5.0,4,750000
90000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,4,261000
40000,Petrol,Individual,Manual,First Owner,18.2,1199.0,82.4,5.0,5,371000
300000,Diesel,Individual,Manual,Third Owner,13.6,2523.0,63.0,7.0,10,320000
120000,Diesel,Individual,Manual,Second Owner,19.09,1396.0,69.0,5.0,8,204999
90000,Petrol,Individual,Manual,Second Owner,13.2,1495.0,94.0,5.0,17,110000
100000,Diesel,Individual,Manual,Fourth & Above Owner,17.7,1399.0,68.0,5.0,11,150000
90000,Diesel,Individual,Manual,Second Owner,15.96,2523.0,62.1,7.0,4,625000
50000,Diesel,Individual,Manual,Second Owner,15.4,1997.0,120.0,7.0,3,1300000
168000,Diesel,Individual,Manual,First Owner,20.6,1968.0,141.0,5.0,5,900000
110000,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,5.0,10,180000
120000,Diesel,Individual,Manual,Second Owner,13.6,2523.0,63.0,7.0,10,421000
40000,Diesel,Individual,Manual,First Owner,25.5,1498.0,98.6,5.0,3,900000
110000,Petrol,Individual,Manual,Second Owner,17.7,1497.0,78.0,5.0,14,165000
100000,Diesel,Individual,Manual,Fourth & Above Owner,21.9,1396.0,90.0,5.0,10,270000
40000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0,3,750000
30000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.86,5.0,1,750000
80000,Petrol,Individual,Manual,Third Owner,16.1,796.0,37.0,4.0,18,40000
90000,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,5.0,9,190000
200000,Diesel,Individual,Manual,Third Owner,12.8,2494.0,102.0,7.0,11,395000
125000,Diesel,Individual,Manual,Second Owner,11.5,2982.0,171.0,7.0,10,800000
80000,Petrol,Individual,Manual,First Owner,17.0,1197.0,80.0,5.0,9,315000
44000,Diesel,Individual,Automatic,Second Owner,16.55,1968.0,147.51,5.0,6,1600000
90000,Diesel,Individual,Manual,First Owner,23.59,1364.0,67.04,5.0,7,409999
70000,Petrol,Individual,Manual,First Owner,18.5,1197.0,82.85,5.0,7,340000
43000,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0,5,270000
80000,Diesel,Individual,Manual,First Owner,22.95,1248.0,74.0,5.0,3,280000
60000,Diesel,Individual,Manual,First Owner,22.3,1248.0,74.0,5.0,8,130000
18945,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0,6,260000
70000,Diesel,Individual,Manual,First Owner,24.0,1186.0,73.97,5.0,2,710000
100000,Petrol,Individual,Manual,Third Owner,15.1,1196.0,73.0,7.0,7,204999
60000,Petrol,Individual,Manual,First Owner,20.62,1198.0,67.0,7.0,3,300000
144000,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,5.0,11,180000
120000,Diesel,Individual,Manual,First Owner,18.49,1493.0,100.0,7.0,4,700000
107825,Diesel,Individual,Manual,Second Owner,21.9,1396.0,90.0,5.0,8,320000
15000,Petrol,Individual,Manual,First Owner,22.05,796.0,47.3,5.0,0,370000
10000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,2,340000
1620,Petrol,Individual,Manual,First Owner,19.01,1462.0,103.2,6.0,1,1040000
30000,Diesel,Individual,Manual,First Owner,21.19,1396.0,88.76,5.0,2,750000
70000,Diesel,Individual,Manual,First Owner,18.49,2179.0,120.0,9.0,2,600000
70000,Diesel,Individual,Manual,First Owner,15.96,2523.0,63.0,9.0,4,550000
95000,Diesel,Individual,Manual,Second Owner,12.99,2494.0,100.57,7.0,7,600000
50000,Diesel,Individual,Manual,First Owner,24.7,1047.0,69.0,5.0,3,550000
160000,Diesel,Individual,Manual,First Owner,25.1,1498.0,98.6,5.0,5,750000
10000,Petrol,Individual,Manual,First Owner,20.3,1086.0,68.0,5.0,1,450000
100000,Diesel,Individual,Manual,Third Owner,20.77,1248.0,88.76,7.0,8,400000
50000,Diesel,Individual,Manual,Second Owner,25.2,1248.0,74.0,5.0,4,520000
60000,Petrol,Individual,Manual,Second Owner,20.2,998.0,67.1,5.0,7,199000
110000,Diesel,Individual,Manual,First Owner,25.44,936.0,57.6,5.0,8,150000
80000,Diesel,Individual,Manual,Third Owner,21.19,1396.0,88.73,5.0,4,540000
85000,Diesel,Individual,Manual,Second Owner,21.5,1248.0,88.8,5.0,9,250000
90000,Petrol,Individual,Manual,Second Owner,18.9,1061.0,67.0,5.0,10,200000
90000,Diesel,Individual,Manual,Second Owner,25.0,1396.0,69.0,5.0,9,130000
90000,Petrol,Individual,Manual,First Owner,16.1,796.0,37.0,4.0,13,90000
120000,Diesel,Individual,Manual,Second Owner,22.32,1582.0,126.32,5.0,8,450000
120000,Diesel,Individual,Manual,First Owner,18.1,1493.0,110.0,5.0,11,280000
160000,Diesel,Individual,Manual,Second Owner,13.93,2956.0,138.1,7.0,13,280000
141000,Petrol,Individual,Manual,Second Owner,17.3,993.0,60.0,5.0,14,120000
100000,Diesel,Individual,Manual,Second Owner,17.8,1248.0,75.0,5.0,12,290000
15000,Diesel,Individual,Manual,First Owner,22.1,1396.0,88.7,5.0,1,1000000
108000,Diesel,Individual,Manual,First Owner,19.3,1248.0,73.9,5.0,8,415000
108000,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,5.0,8,415000
55000,Diesel,Individual,Manual,First Owner,25.44,936.0,56.3,5.0,5,240000
37944,Diesel,Individual,Manual,First Owner,18.4,1248.0,75.0,5.0,10,250000
90400,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.0,5.0,9,175000
85000,Diesel,Individual,Manual,Second Owner,16.8,1493.0,110.0,5.0,12,220000
120000,Diesel,Individual,Manual,Third Owner,20.8,1527.0,58.0,5.0,17,85000
5000,Petrol,Individual,Manual,First Owner,21.21,1197.0,81.8,5.0,1,675000
50000,Diesel,Individual,Manual,First Owner,19.87,1461.0,83.8,5.0,4,535000
5000,Petrol,Individual,Manual,First Owner,20.0,999.0,72.0,7.0,1,675000
90000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0,4,800000
96000,Diesel,Individual,Manual,Second Owner,20.77,1248.0,88.8,7.0,8,425000
80000,Petrol,Individual,Manual,Third Owner,15.37,1196.0,73.0,5.0,9,150000
60000,Petrol,Individual,Manual,Second Owner,18.2,1061.0,64.0,5.0,13,90000
90000,Diesel,Individual,Manual,First Owner,15.1,2179.0,140.0,7.0,5,850000
193623,Diesel,Individual,Manual,Second Owner,12.8,2494.0,102.0,8.0,12,330000
63186,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.73,5.0,3,850000
219000,Diesel,Individual,Manual,Second Owner,13.6,2523.0,63.0,7.0,12,305000
110000,Diesel,Individual,Manual,Second Owner,12.99,2494.0,100.0,7.0,7,910000
151000,Diesel,Individual,Manual,First Owner,12.8,2494.0,102.0,8.0,8,1100000
5000,Petrol,Individual,Automatic,First Owner,21.4,1197.0,83.1,5.0,1,675000
91500,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,5.0,10,150000
23000,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,5.0,5,550000
40000,Diesel,Individual,Manual,First Owner,20.54,1598.0,103.6,5.0,8,350000
70000,Diesel,Individual,Manual,First Owner,23.2,1248.0,73.94,5.0,8,300000
10000,Diesel,Individual,Automatic,First Owner,11.36,2755.0,171.5,7.0,2,1745000
90000,Diesel,Individual,Manual,Second Owner,14.0,2523.0,75.0,7.0,6,611000
68000,Petrol,Individual,Manual,First Owner,19.4,1198.0,86.8,5.0,4,400000
120000,Diesel,Individual,Manual,First Owner,22.7,1582.0,126.24,5.0,7,700000
65000,Diesel,Individual,Manual,First Owner,22.1,1248.0,76.9,5.0,7,300000
85000,Petrol,Individual,Manual,First Owner,15.3,1341.0,83.0,5.0,15,65000
94000,Petrol,Individual,Manual,Third Owner,18.9,998.0,67.1,5.0,9,200000
100000,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.73,5.0,5,650000
80000,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.73,5.0,5,650000
80000,Diesel,Individual,Manual,Third Owner,22.07,1199.0,73.9,5.0,7,350000
140500,Diesel,Individual,Manual,Third Owner,17.88,1396.0,52.8,5.0,9,75000
143000,Petrol,Individual,Manual,First Owner,17.5,1298.0,85.8,5.0,10,240000
60000,Petrol,Individual,Manual,First Owner,20.92,998.0,67.1,5.0,7,240000
120000,Diesel,Individual,Manual,Second Owner,18.4,1248.0,75.0,5.0,9,180000
80000,Diesel,Individual,Automatic,Second Owner,13.01,2199.0,194.3,7.0,6,900000
63000,Diesel,Individual,Manual,Second Owner,18.06,2523.0,63.0,7.0,6,425000
120000,Petrol,Individual,Manual,Third Owner,18.0,995.0,62.0,5.0,11,95000
100000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5.0,2,811000
60000,Petrol,Individual,Manual,First Owner,17.0,1591.0,121.3,5.0,2,1100000
90000,Diesel,Individual,Manual,First Owner,13.58,2499.0,72.4,9.0,7,600000
50000,Diesel,Individual,Manual,Second Owner,20.77,1248.0,88.76,7.0,6,550000
70000,Diesel,Individual,Manual,First Owner,15.4,2179.0,120.0,7.0,5,715000
120000,Diesel,Individual,Manual,Third Owner,16.1,1405.0,70.0,5.0,14,100000
195000,Diesel,Individual,Manual,First Owner,14.0,2523.0,75.0,8.0,7,500000
40000,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,5.0,7,350000
40000,Diesel,Individual,Manual,First Owner,16.8,1405.0,62.0,5.0,12,100000
120000,Diesel,Individual,Manual,First Owner,13.93,2179.0,138.03,7.0,8,325000
360003,Petrol,Individual,Manual,Second Owner,18.9,998.0,67.1,5.0,8,220000
60000,Petrol,Individual,Manual,Second Owner,16.1,796.0,37.0,4.0,21,55000
20000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,4,330000
37000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0,6,480000
57000,Diesel,Individual,Manual,Second Owner,25.1,1248.0,88.5,5.0,2,950000
110000,Diesel,Individual,Manual,Second Owner,16.2,1493.0,110.0,5.0,9,300000
110000,Petrol,Individual,Manual,Fourth & Above Owner,13.9,1599.0,103.2,5.0,14,170000
120000,Diesel,Individual,Manual,Second Owner,12.99,2494.0,100.57,8.0,7,850000
8079,Diesel,Dealer,Manual,First Owner,24.7,1047.0,69.0,5.0,1,900000
114368,Diesel,Dealer,Manual,Second Owner,12.99,2494.0,100.6,7.0,5,1325000
79990,Diesel,Dealer,Manual,Second Owner,17.8,1399.0,67.0,5.0,8,350000
81632,Diesel,Dealer,Manual,First Owner,20.0,1399.0,68.0,5.0,8,425000
155201,Diesel,Dealer,Manual,First Owner,26.1,1498.0,99.23,5.0,4,600000
101504,Diesel,Dealer,Manual,First Owner,22.7,1498.0,89.84,5.0,6,750000
90165,Diesel,Dealer,Manual,First Owner,17.8,1399.0,67.0,5.0,8,450000
86017,Diesel,Dealer,Manual,Second Owner,25.5,1498.0,99.23,5.0,10,325000
85036,Diesel,Dealer,Manual,Second Owner,15.1,2179.0,140.0,7.0,7,900000
125531,Diesel,Dealer,Manual,Second Owner,22.77,1498.0,98.59,5.0,7,600000
10000,Petrol,Individual,Manual,First Owner,17.0,1591.0,121.3,5.0,1,1100000
20000,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,5.0,3,520000
170000,Diesel,Individual,Manual,First Owner,15.4,2179.0,120.0,7.0,5,885000
40000,Diesel,Individual,Automatic,First Owner,21.5,1497.0,108.5,5.0,2,950000
120000,Petrol,Individual,Manual,Second Owner,17.0,1497.0,118.0,5.0,12,229999
100000,Diesel,Individual,Manual,Third Owner,23.2,1248.0,73.94,5.0,7,409999
110000,Diesel,Individual,Manual,Third Owner,17.8,1399.0,68.0,5.0,9,300000
120000,Diesel,Individual,Manual,Third Owner,16.8,1405.0,68.0,5.0,12,175000
206000,Petrol,Individual,Manual,Fourth & Above Owner,19.7,796.0,46.3,5.0,20,108000
40000,Petrol,Individual,Manual,Second Owner,23.1,998.0,67.04,5.0,3,425000
170000,Diesel,Individual,Manual,Fourth & Above Owner,16.52,1991.0,123.7,5.0,9,272000
70000,Petrol,Individual,Manual,First Owner,19.81,1086.0,68.05,5.0,7,310000
105000,Diesel,Individual,Manual,First Owner,21.38,1396.0,88.7,5.0,3,1125000
46000,Petrol,Individual,Manual,Second Owner,19.1,1197.0,81.86,5.0,6,450000
80000,Diesel,Individual,Manual,Second Owner,22.07,1199.0,73.9,5.0,9,388000
60000,Petrol,Individual,Manual,First Owner,16.2,1599.0,103.2,5.0,9,400000
70000,Diesel,Individual,Manual,Third Owner,25.1,1498.0,98.6,5.0,5,760000
90000,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,5.0,11,120000
25000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5.0,1,757000
53000,Petrol,Individual,Manual,Second Owner,22.74,796.0,47.3,5.0,5,270000
90000,Diesel,Individual,Manual,Second Owner,13.55,2179.0,118.35,7.0,9,250000
60000,Diesel,Individual,Manual,First Owner,12.8,2494.0,102.0,7.0,9,800000
150000,Diesel,Individual,Manual,First Owner,13.0,2982.0,168.5,7.0,6,1380000
24000,Diesel,Individual,Manual,First Owner,16.55,2498.0,105.0,6.0,6,700000
100000,Diesel,Individual,Manual,Second Owner,24.2,1498.0,98.6,7.0,4,450000
6000,Petrol,Individual,Manual,First Owner,18.15,1198.0,82.0,6.0,2,650000
49700,Diesel,Individual,Manual,First Owner,15.1,2179.0,140.0,7.0,7,950000
80000,Diesel,Individual,Manual,Second Owner,12.8,2494.0,102.0,7.0,13,626000
10000,Petrol,Individual,Automatic,First Owner,21.21,1197.0,81.8,5.0,1,600000
21000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,1,290000
25000,Petrol,Individual,Manual,First Owner,20.92,998.0,67.1,5.0,7,215000
22000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,4,250000
50000,Diesel,Individual,Manual,First Owner,24.52,1248.0,88.5,7.0,3,750000
20000,Petrol,Individual,Manual,Second Owner,23.95,998.0,67.05,5.0,4,250000
15000,Petrol,Individual,Automatic,First Owner,15.4,1497.0,117.3,7.0,3,950000
30000,Diesel,Individual,Manual,First Owner,25.83,1498.0,99.0,5.0,2,793000
74000,Diesel,Individual,Manual,First Owner,19.67,1582.0,126.2,5.0,5,750000
6550,Petrol,Individual,Automatic,First Owner,18.2,1199.0,88.7,5.0,3,725000
30000,Diesel,Individual,Manual,First Owner,24.0,1120.0,70.0,5.0,4,480000
56000,Diesel,Dealer,Automatic,First Owner,11.2,2993.0,241.0,4.0,7,3750000
41779,Petrol,Dealer,Manual,First Owner,21.21,1197.0,81.8,5.0,2,795000
54000,Petrol,Dealer,Manual,First Owner,18.7,1199.0,88.7,5.0,4,625000
31000,Diesel,Dealer,Automatic,First Owner,13.0,2143.0,204.0,5.0,4,2900000
37000,Diesel,Individual,Automatic,First Owner,26.8,1248.0,74.0,5.0,3,625000
90000,Diesel,Individual,Automatic,Second Owner,18.1,1991.0,147.9,4.0,9,440000
13534,Petrol,Dealer,Manual,First Owner,14.28,1798.0,138.03,5.0,2,1400000
7000,Petrol,Dealer,Automatic,Second Owner,14.53,1794.0,138.1,5.0,3,1450000
23000,Diesel,Dealer,Automatic,First Owner,17.9,2143.0,136.0,5.0,3,2700000
43000,Diesel,Dealer,Automatic,First Owner,11.36,2755.0,171.5,8.0,1,1925000
5000,Diesel,Dealer,Automatic,First Owner,17.8,1493.0,113.4,5.0,0,1900000
70000,Diesel,Dealer,Manual,First Owner,28.09,1248.0,88.5,5.0,3,844999
99000,Diesel,Dealer,Automatic,First Owner,21.66,1498.0,103.52,5.0,4,650000
15000,Petrol,Dealer,Manual,First Owner,22.0,1197.0,81.8,5.0,2,750000
28156,Diesel,Dealer,Automatic,First Owner,17.09,2993.0,261.4,4.0,2,6000000
30000,Petrol,Dealer,Manual,First Owner,18.7,1199.0,88.7,5.0,5,610000
100000,Diesel,Dealer,Automatic,First Owner,12.9,2755.0,174.5,7.0,2,2940000
63309,Diesel,Dealer,Manual,First Owner,19.67,1582.0,126.2,5.0,3,1150000
94000,Diesel,Dealer,Automatic,First Owner,11.36,2755.0,171.5,7.0,4,1825000
29000,Petrol,Dealer,Automatic,First Owner,17.4,1197.0,81.86,5.0,2,890000
155000,Diesel,Individual,Manual,First Owner,25.0,1396.0,69.01,5.0,3,385000
35000,Petrol,Individual,Automatic,First Owner,23.1,998.0,67.04,5.0,4,400000
50000,Diesel,Individual,Manual,First Owner,24.0,1186.0,73.97,5.0,2,550000
185000,Diesel,Individual,Manual,First Owner,14.8,2499.0,80.0,7.0,10,270000
175000,Diesel,Individual,Manual,Second Owner,19.09,1396.0,69.0,5.0,7,200000
11500,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,4,310000
3000,Diesel,Individual,Manual,First Owner,25.4,1186.0,73.97,5.0,1,700000
80000,Diesel,Individual,Manual,Second Owner,22.1,1248.0,74.0,5.0,5,480000
40000,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0,15,90000
40000,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0,15,80000
90000,Diesel,Individual,Manual,First Owner,23.2,1248.0,73.94,5.0,5,350000
100000,Diesel,Individual,Manual,First Owner,23.65,1248.0,88.5,5.0,3,600000
120000,Diesel,Individual,Manual,Third Owner,13.5,2179.0,115.0,5.0,9,350000
50000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0,2,770000
25000,Diesel,Individual,Manual,First Owner,21.03,1461.0,65.0,5.0,8,350000
50000,Diesel,Individual,Manual,Third Owner,12.05,2179.0,120.0,8.0,9,600000
71000,Diesel,Individual,Manual,First Owner,18.49,1493.0,100.0,7.0,4,750000
40000,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,5.0,4,340000
31800,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.86,5.0,2,650000
65000,Petrol,Individual,Manual,First Owner,20.36,1197.0,78.9,5.0,6,300000
15000,Petrol,Individual,Manual,Second Owner,22.74,796.0,47.3,5.0,6,204999
70000,Diesel,Individual,Manual,Second Owner,20.8,1461.0,65.0,5.0,8,254999
5000,Petrol,Individual,Manual,First Owner,18.16,1196.0,86.8,5.0,3,650000
50000,Petrol,Individual,Manual,Second Owner,21.1,814.0,55.2,5.0,3,280000
80000,Diesel,Individual,Manual,First Owner,17.2,1396.0,53.5,5.0,9,100000
70000,Diesel,Individual,Manual,Second Owner,13.58,2499.0,72.4,9.0,6,575000
40000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0,3,780000
157000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0,7,467000
90000,Diesel,Individual,Manual,First Owner,15.4,2179.0,120.0,7.0,5,1050000
80000,Petrol,Individual,Manual,Second Owner,19.81,1086.0,68.05,5.0,9,225000
70000,Diesel,Individual,Manual,Second Owner,21.03,1461.0,65.0,5.0,8,260000
50000,Petrol,Individual,Manual,Second Owner,16.0,995.0,63.0,5.0,11,90000
60000,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.0,5.0,8,280000
106000,Diesel,Individual,Manual,Second Owner,20.8,1461.0,65.0,5.0,6,350000
80000,Diesel,Individual,Manual,Second Owner,10.5,2179.0,120.0,7.0,14,229999
80000,Diesel,Individual,Manual,Second Owner,15.96,2523.0,63.0,9.0,4,550000
110000,Diesel,Individual,Manual,Second Owner,12.99,2494.0,100.0,8.0,7,850000
120000,Diesel,Individual,Manual,Third Owner,13.6,2523.0,63.0,7.0,9,370000
27000,Petrol,Individual,Manual,First Owner,20.92,998.0,67.1,5.0,7,250000
70000,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0,13,95000
70000,Petrol,Individual,Manual,Second Owner,18.9,1061.0,67.0,5.0,10,180000
50000,Diesel,Individual,Automatic,First Owner,17.45,1493.0,100.0,7.0,4,650000
60000,Diesel,Individual,Manual,First Owner,25.4,1186.0,73.97,5.0,2,530000
15000,Petrol,Individual,Manual,First Owner,22.0,1197.0,81.8,5.0,3,610000
135000,Diesel,Individual,Manual,First Owner,14.0,2498.0,112.0,8.0,10,265000
26300,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,5.0,2,560000
120000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0,6,430000
35000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5.0,3,711000
30000,Petrol,Individual,Manual,First Owner,20.85,1197.0,83.14,5.0,5,511000
165000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0,8,450000
50000,Petrol,Individual,Manual,First Owner,17.57,1193.0,88.7,5.0,5,325000
120000,Diesel,Individual,Manual,First Owner,21.64,1461.0,84.8,5.0,7,434999
100000,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,5.0,10,210000
120000,Petrol,Individual,Manual,Second Owner,15.0,1586.0,104.68,5.0,13,160000
70000,Petrol,Individual,Manual,Second Owner,17.5,1373.0,91.1,7.0,3,650000
72000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5.0,6,320000
50000,Petrol,Individual,Manual,First Owner,23.01,999.0,67.0,5.0,3,290000
30000,Petrol,Individual,Manual,First Owner,25.4,624.0,37.48,4.0,7,80000
20000,Diesel,Individual,Manual,First Owner,14.1,2179.0,147.94,7.0,3,1100000
110000,Diesel,Individual,Manual,First Owner,26.21,1248.0,88.5,5.0,5,600000
25000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,3,340000
120000,Diesel,Individual,Manual,First Owner,12.99,2494.0,100.6,7.0,6,750000
40000,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,5.0,14,100000
10000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,1,395000
65000,Petrol,Individual,Manual,First Owner,18.9,1061.0,67.0,5.0,10,200000
10000,CNG,Individual,Manual,First Owner,21.94,1196.0,61.7,5.0,1,450000
110000,Petrol,Individual,Manual,Second Owner,13.87,1390.0,75.0,5.0,8,180000
120000,Diesel,Individual,Manual,Second Owner,13.6,2523.0,63.0,7.0,12,190000
72000,Petrol,Individual,Manual,First Owner,15.37,1196.0,73.0,5.0,5,310000
89100,Diesel,Individual,Manual,Second Owner,23.2,1248.0,73.94,5.0,6,351000
94000,Petrol,Individual,Manual,Second Owner,17.4,1599.0,104.0,5.0,14,190000
120000,Petrol,Individual,Manual,Second Owner,21.1,814.0,55.2,5.0,5,225000
110000,Petrol,Individual,Manual,First Owner,16.2,995.0,62.1,5.0,8,130000
50000,Diesel,Individual,Manual,First Owner,28.09,1248.0,88.5,5.0,2,1000000
90000,Diesel,Individual,Manual,Third Owner,16.8,1405.0,62.0,5.0,16,55000
23000,Petrol,Individual,Manual,First Owner,18.2,1199.0,82.4,5.0,6,330000
50000,Petrol,Individual,Manual,First Owner,16.8,796.0,34.2,5.0,7,166000
300000,Diesel,Individual,Manual,First Owner,14.0,2498.0,112.0,8.0,7,200000
50000,Petrol,Individual,Manual,Third Owner,20.92,998.0,67.1,5.0,9,140000
140000,CNG,Individual,Manual,First Owner,21.94,1196.0,61.7,5.0,3,370000
16000,Petrol,Individual,Automatic,First Owner,17.4,1197.0,81.86,5.0,1,720000
126000,Diesel,Individual,Manual,First Owner,21.19,1396.0,88.73,5.0,5,500000
15000,Petrol,Individual,Manual,First Owner,20.14,1197.0,81.86,5.0,1,570000
200000,Petrol,Individual,Manual,First Owner,17.5,1197.0,85.8,5.0,10,210000
120000,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,5.0,11,120000
120000,Petrol,Individual,Manual,Fourth & Above Owner,15.3,1341.0,83.0,5.0,15,95000
110000,Petrol,Individual,Automatic,Third Owner,16.95,1197.0,78.9,5.0,10,196000
38000,Petrol,Individual,Manual,First Owner,15.37,1196.0,73.0,5.0,4,392000
104000,Petrol,Individual,Manual,First Owner,15.0,1368.0,90.0,5.0,10,150000
120000,Petrol,Individual,Manual,First Owner,15.4,1497.0,117.3,7.0,3,595000
